Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_RL),STD(diameter_RL),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2023-12-13 13:34:12","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingVerio03/anat/sub-beijingVerio03_T2w_RPI_r_seg.nii.gz","156:200","2:3","",64.10821174904574,4.774191350818418,-0.7057550110120712,3.079005936401622,-3.9246019566803847,0.9326492405980679,7.802899708585304,0.2862910067447189,10.402023004811827,0.5317239339758869,0.6568235521974971,0.04630448825483288,5.397022945422799,4.043789563927989,0.9661657157172365,0.009517107545656668,36.1447042597618
"2023-12-13 13:34:39","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-amu02/anat/sub-amu02_T2w_RPI_r_seg.nii.gz","154:188","2:3","",75.06399111726547,2.109814206595026,-0.9130936481462488,0.7269332878028946,-18.024279152570045,2.639801986579074,8.087499148592766,0.1820161603719262,11.853105031333115,0.3011206607097184,0.7292910145805437,0.02895896742183918,1.7112101258071475,1.1547605246250239,0.9666818493715853,0.009261264844915339,29.48850340076646
"2023-12-13 13:35:02","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-amu05/anat/sub-amu05_T2w_RPI_r_seg.nii.gz","158:194","2:3","",77.82565367880368,2.705139012039922,-0.6012099158860833,0.15051781299520947,7.3607330801191235,2.118206739407855,7.631460404717708,0.23929597003779193,12.965164844523905,0.23218446342906124,0.8078251326111061,0.015783513499777312,4.253272159698396,1.118813904403416,0.9645567069538209,0.009868134698458708,29.868817946210687
"2023-12-13 13:35:53","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-amu04/anat/sub-amu04_T2w_RPI_r_seg.nii.gz","159:193","2:3","",65.57230752479923,2.4455782511970168,-0.11440642333895779,0.5262013722044732,-5.066547467866464,1.2097260718401563,7.432761364161865,0.25292242911609103,11.243526704000482,0.211646907336478,0.7493654914561805,0.022620621793362074,2.8414368025509136,1.7245699780718449,0.9641837342303804,0.008826672464293665,28.117426324739718
"2023-12-13 13:36:55","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingPrisma04/anat/sub-beijingPrisma04_T2w_RPI_r_seg.nii.gz","188:224","2:3","",69.77404339380644,2.841803624605334,-2.4502561562500125,0.591854900412527,7.756384263947196,2.750574987413257,7.653613210521835,0.32355668996045794,11.583430197780194,0.26602359565495765,0.748531360396049,0.033100994528479186,2.6934837363949797,1.6935118787488133,0.9690133031671885,0.010742417609089094,29.938245302283114
"2023-12-13 13:37:49","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-balgrist04/anat/sub-balgrist04_T2w_RPI_r_seg.nii.gz","160:207","2:3","",69.11037154727957,2.574351952065195,0.2967035471012143,0.14211004952830378,-4.876659929241309,3.730001468570925,7.9232152141826075,0.3053134711173035,11.095934227293897,0.18486080315600056,0.6982638132717679,0.03259258214034653,2.0743936489101418,1.2514759417100085,0.9622372274360237,0.008752126206627011,38.62325190841299
"2023-12-13 13:38:10","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingVerio04/anat/sub-beijingVerio04_T2w_RPI_r_seg.nii.gz","156:200","2:3","",69.4445478992043,1.6709653194097218,-2.4791452954875144,1.3010419055995355,-1.8314932820729442,1.560362440398768,7.545939281909135,0.21681166787763742,11.734180404823368,0.25221162055131646,0.7644031264926221,0.024531948893789114,2.174207411275069,1.3969165883726953,0.967369371111212,0.011380829992135603,36.074849473958544
"2023-12-13 13:38:19","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-balgrist03/anat/sub-balgrist03_T2w_RPI_r_seg.nii.gz","156:194","2:3","",61.63270006247234,1.4438827212611267,-0.3881194960805237,0.12451386993563553,-1.3613653816338578,1.3892299383677102,6.471079561758229,0.24361398045578478,12.221900639539577,0.4304083971912195,0.846529176002015,0.021930309566232414,1.087245208457163,0.8507226484963061,0.9558812092687626,0.017334242667681517,31.21878410827394
"2023-12-13 13:38:22","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingVerio02/anat/sub-beijingVerio02_T2w_RPI_r_seg.nii.gz","158:198","2:3","",54.65017584382063,4.474131415183908,1.0024541547635175,1.1990343783580029,3.587861555222401,1.4449988811111185,6.670656861502624,0.4856673454724654,10.529325671202791,0.337501375979078,0.7698435602448442,0.04449935423457043,4.097556169059914,1.9080892756685015,0.9553917697620903,0.021269678127788023,32.887180473626515
"2023-12-13 13:38:47","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-balgrist05/anat/sub-balgrist05_T2w_RPI_r_seg.nii.gz","159:198","2:3","",75.78700061954478,2.876698213134044,-0.0649872938238479,0.17879135807913762,4.3242033182314135,0.8635614829410272,7.742593874700161,0.19328039027533017,12.429145908352124,0.34738086177978256,0.7813619915792986,0.018099362997478916,1.122054044693908,1.045306583446749,0.9681927882012967,0.010361307254243142,32.095219705597984
