Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,DistancePMJ,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_RL),STD(diameter_RL),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
"2023-12-13 13:32:06","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingVerio03/anat/sub-beijingVerio03_T1w_RPI_r_seg.nii.gz","71:109","3:4","",64.39753695216538,3.075681373370833,-0.826859934421203,0.14745658664429065,-3.7346926950973023,1.5767247039360972,7.7223038615361315,0.29986590942484614,10.551288768623282,0.4911421810047081,0.6749547905102904,0.05631092264425249,2.7484453969423157,2.4398627048170485,0.976617358187012,0.010292101735068367,39.10210170951973
"2023-12-13 13:32:37","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-amu02/anat/sub-amu02_T1w_RPI_r_seg.nii.gz","90:119","3:4","",67.92564382390826,3.2608576786290064,-1.3328865054295045,0.2687505294727411,-10.730567845199952,5.33463173830636,7.515009886923409,0.2697365149267788,11.5932506439198,0.38633496908597786,0.7597577096824419,0.026674900474018506,3.2385321826439952,2.0274308528782448,0.9649012402968072,0.015108869039283901,30.683636588158638
"2023-12-13 13:32:56","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-amu05/anat/sub-amu05_T1w_RPI_r_seg.nii.gz","105:136","3:4","",74.61542714481193,4.002805499351456,-0.6877836131285472,0.03414038467960841,9.7618125665273,1.5967890193932743,7.612436162170315,0.3109642542547726,12.448961674833996,0.31795789206262615,0.7905082700812913,0.018837073344480076,3.4711511222766163,1.7597383369496327,0.9656870534380428,0.013283216225039567,32.48582458274389
"2023-12-13 13:33:38","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-amu04/anat/sub-amu04_T1w_RPI_r_seg.nii.gz","99:128","3:4","",62.947503117229495,2.6560768066231515,-0.34392332824501526,0.031484383609223975,-1.7642935346755582,2.4124801221325702,7.0114748659316986,0.2576043526905472,11.444911724424152,0.45328047644278746,0.7879391623227661,0.03004274634473554,1.2681972704564366,1.2909646415914038,0.950784511256066,0.01934662930754814,30.041444357563297
"2023-12-13 13:34:51","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingPrisma04/anat/sub-beijingPrisma04_T1w_RPI_r_seg.nii.gz","167:197","3:4","",67.82220767532843,3.4838251272605087,-2.9846583713326886,0.1544708029260368,11.743954848340115,1.6927377229400695,7.570979648694662,0.31130163927798654,11.309326539714293,0.44191259875326555,0.7397723942792092,0.03706726797296045,4.401372635019964,2.2267405504058377,0.9655115788600575,0.009777726577318752,31.72095885077085
"2023-12-13 13:35:30","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-balgrist04/anat/sub-balgrist04_T1w_RPI_r_seg.nii.gz","65:105","3:4","",69.44138110696706,3.262701522644083,-1.311115561018467,0.20162142740248107,-2.521528971503172,1.0070622668692872,8.144105373276131,0.248624934206803,10.820571646332118,0.44440296160135906,0.6538100391055252,0.048642439732331816,3.4539767231897764,3.6494222100503193,0.9659616587836005,0.013051065382831347,41.057113362924305
"2023-12-13 13:35:47","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingVerio04/anat/sub-beijingVerio04_T1w_RPI_r_seg.nii.gz","65:105","3:4","",70.76632330119325,4.410733962101219,-4.831709102525601,0.7962945655101284,0.3559472212414337,1.2751364881491885,7.578660337920012,0.31409741018400567,11.856865611873703,0.5417694714891582,0.7666256578623629,0.02978708279681459,1.434518334854827,1.2087349024903653,0.9678633105414151,0.016124677272969457,41.161242460873325
"2023-12-13 13:36:03","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-balgrist03/anat/sub-balgrist03_T1w_RPI_r_seg.nii.gz","75:109","3:4","",62.999840421194925,3.795844736883862,-0.9259166388905752,0.09723892185634031,-3.2689206389283996,0.45851304362700174,6.632094745403748,0.35181445104443765,12.091059342193603,0.41790361185039687,0.8345385464036692,0.022849401700054214,2.6571705758239488,1.6468235442388748,0.9552090529675912,0.022126792546821004,35.06279959164667
"2023-12-13 13:36:12","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-beijingVerio02/anat/sub-beijingVerio02_T1w_RPI_r_seg.nii.gz","73:107","3:4","",64.79833667433685,2.272188528900461,0.3399793834086161,0.09017368190830155,2.2994793143961436,0.7117508806552262,7.685854378554495,0.29795689877766135,10.687969304688266,0.2638384154381071,0.6917419696152943,0.04173214122620493,4.079183187047859,2.3012808614092948,0.9687203828674059,0.013026570957803225,35.0315784945396
"2023-12-13 13:36:28","git-master-c7a8072fd63a06a2775a74029c042833f0fce510","/home/porto-raid4/nestrasil-data/spine-generic/results/data-multi-subject_20231213/data_processed/sub-balgrist05/anat/sub-balgrist05_T1w_RPI_r_seg.nii.gz","82:115","3:4","",66.9805927453574,2.977357185460028,0.4802803093464237,0.0452961872940702,5.989407017378145,0.2268514800064396,6.788676437248206,0.45752050228026236,12.546545347966147,0.5821312021729032,0.8367756315700765,0.034974530592066254,2.2300303480260366,1.8229464184318913,0.9638863804909719,0.014067407647074669,34.18810341371327
